Date,Inventory Type,Site Name,Slot Name,Slot Size,Impressions,Earnings
2023-02-14,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_320x50_AXT",320x50,45,0.10
2023-02-14,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_300x250_INR1_AP_D",336x280,15,0.01
2023-02-11,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_300x250_Sidebar",160x600,12,0.02
2023-02-14,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_970x250_OOP",300x250,53,0.21
2023-02-11,Web,wallpaperaccess.com,"21804848220,22440675056/site/300x250",300x250,45,0.12
2023-02-03,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_970x250_MH_CP",970x250,5,0.05
2023-02-15,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_320x100_M_MH_RP",320x100,217,0.49
2023-02-15,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_300x250_INR1_AP_D",300x250,94,0.12
2023-02-15,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_970x250_AXT",970x250,39,0.20
2023-02-22,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_300x250_INR1_AP_M",300x250,31,0.04
2023-02-22,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_INR1_JP",970x250,78,0.72
2023-02-19,Web,glamourpath.com,"21804848220,22445109981/ATD_Glamourpath/ATD_320x100_FWA",320x50,23,0.04
2023-02-19,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_970x90_Footer",728x90,24,0.04
2023-02-22,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_BTF4_300x250,336x280,12,0.00
2023-02-02,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S1,300x250,181,0.17
2023-02-02,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_160x600_AXT",160x600,"6,727",8.85
2023-02-02,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_ATF_300x250,336x280,"1,126",0.21
2023-02-02,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_300x50_AXT",300x50,"1,792",1.19
2023-02-02,Web,deccanherald.com,1013527/ATD_dch/ATD_970x250_GENERAL,970x90,256,0.11
2023-02-08,AMP,mapsofworld.com,/1152375/ATD_MOW_AMP/ATD_320x100_AMP_FOOTER,320x100,546,0.31
2023-02-08,Web,deccanherald.com,1013527/ATD_dch/ATD_970x90_GENERAL,728x90,963,0.63
2023-02-08,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_728x90_AXT",728x90,470,0.38
2023-02-08,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S1_P4,300x600,"1,363",0.61
2023-02-08,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_MID_300x250,300x250,"5,648",1.60
2023-02-08,Web,glamourpath.com,"21804848220,22445109981/ATD_Glamourpath/ATD_320x50_AXT",320x50,445,0.55
2023-02-08,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_300x250_LB_TOP_M",336x280,275,0.06
2023-02-08,Web,glamourpath.com,"21804848220,22445109981/ATD_Glamourpath/ATD_320x50_HDR",320x50,114,0.18
2023-02-08,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_970x250_INR3_RP",970x250,72,0.69
2023-02-08,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_160x600_AXT",160x600,144,0.16
2023-02-17,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR2_RP",300x250,240,1.02
2023-02-17,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_BTF3_300x250,300x100,22,0.00
2023-02-14,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR3_JP",300x600,13,0.14
2023-02-02,Web,mapsofworld.com,1152375/ATD_MOW/ATD_300x250_GENERAL,336x280,59,0.02
2023-02-02,AMP,thenewsminute.com,/28110228/AMP_TheNewsminute/ATD_300x250_BTF2_AMP,336x280,395,0.05
2023-02-17,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_970x250_EOA_RP",300x250,21,0.35
2023-02-02,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_728x90_AXT",728x90,324,0.51
2023-02-02,Web,thenewsminute.com,28110228/ATD_newsm/ATD_160x600_AXT,160x600,325,0.22
2023-02-02,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR1_HP",300x600,14,0.08
2023-02-17,Web,mapsofworld.com,1152375/MOW-160-Ad-Unit,160x600,7,0.01
2023-02-03,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_MID_300x250,250x250,13,0.00
2023-02-06,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_M_AP_EOA,300x250,500,0.12
2023-02-06,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_728x90_Footer",728x90,431,1.01
2023-02-06,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_160x600_LHS",160x600,"2,130",2.75
