Date,Placement,Ad unit,Device category,Total impressions,Total clicks,Total CPM and CPC revenue ($),Total average eCPM ($),Total CTR,Total Active View % viewable impressions,Total Active View average viewable time (seconds),Programmatic eligible ad requests
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x600_AXT,Smartphone,65,0,0.36,5.55,0.00%,76.92%,17.53,69
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x600_AXT,Tablet,20,1,0.10,5.05,5.00%,80.00%,34.57,24
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x600_BMP_M_HP,Smartphone,523,2,1.64,3.14,0.38%,20.19%,8.48,780
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x600_M_EOA_CP,Smartphone,6,0,0.04,6.29,0.00%,66.67%,3.00,6
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x600_M_EOA_HP,Smartphone,109,2,0.28,2.58,1.83%,50.46%,7.25,115
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x600_M_INR4_WP,Smartphone,234,10,1.20,5.11,4.27%,53.48%,12.19,263
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x600_M_INR1_CP,Smartphone,17,1,0.14,8.36,5.88%,29.41%,14.33,17
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x600_M_INR1_HP,Smartphone,148,2,0.43,2.88,1.35%,24.32%,40.80,164
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x600_M_INR1_WP,Desktop,6,0,0.01,0.84,0.00%,0.00%,0.00,11
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x600_M_INR1_WP,Smartphone,"10,830",38,14.66,1.35,0.35%,24.88%,10.10,"19,361"
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x600_M_INR1_WP,Tablet,0,0,0.00,0.00,0.00%,0.00%,0.00,9
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x600_M_INR2_CP,Smartphone,4,0,0.03,6.82,0.00%,25.00%,0.00,4
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x600_M_INR2_WP,Desktop,1,0,0.00,0.70,0.00%,0.00%,0.00,2
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x600_M_INR2_WP,Smartphone,"7,408",16,8.66,1.17,0.22%,5.77%,7.60,"19,151"
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x600_M_INR2_WP,Tablet,0,0,0.00,0.00,0.00%,0.00%,0.00,7
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x600_M_OOP,Desktop,0,0,0.00,0.00,0.00%,0.00%,0.00,2
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x600_M_OOP,Smartphone,"9,043",170,15.42,1.71,1.88%,65.37%,19.71,"18,251"
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x600_M_OOP,Tablet,1,0,0.00,2.00,0.00%,0.00%,0.00,6
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x600_RHS_CP,Desktop,7,0,0.03,4.25,0.00%,100.00%,3.33,13
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x600_RHS_HP,Desktop,81,0,0.17,2.08,0.00%,23.75%,6.50,123
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x600_RHS_HP,Tablet,8,0,0.01,1.85,0.00%,12.50%,5.38,13
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x600_RHS_WP,Desktop,"6,674",8,7.35,1.10,0.12%,53.86%,12.30,"11,823"
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x600_RHS_WP,Tablet,318,0,0.52,1.63,0.00%,47.77%,12.39,617
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x250_AXT,Desktop,322,12,1.48,4.61,3.73%,82.19%,17.59,424
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x250_AXT,Smartphone,60,3,0.31,5.21,5.00%,91.67%,8.78,86
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x250_AXT,Tablet,9,0,0.01,1.45,0.00%,77.78%,0.00,13
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x250_INR3_WP,Desktop,250,2,0.50,1.99,0.80%,34.41%,15.96,450
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x250_INR3_WP,Tablet,8,1,0.04,4.90,12.50%,50.00%,17.50,30
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x250_INR1_CP,Desktop,6,0,0.02,3.16,0.00%,50.00%,0.00,12
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x250_INR1_CP,Smartphone,2,0,0.01,3.78,0.00%,50.00%,0.00,2
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x250_INR1_HP,Desktop,75,0,0.18,2.38,0.00%,60.27%,8.92,119
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x250_INR1_HP,Tablet,12,0,0.04,3.05,0.00%,16.67%,11.00,17
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x250_INR1_WP,Desktop,"5,171",10,4.37,0.84,0.19%,11.21%,11.66,"12,436"
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x250_INR1_WP,Smartphone,2,0,0.00,2.16,0.00%,100.00%,5.00,2
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x250_INR1_WP,Tablet,444,1,0.57,1.29,0.23%,21.91%,8.58,"1,343"
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x250_INR2_CP,Desktop,3,0,0.01,3.74,0.00%,33.33%,6.00,4
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x250_INR2_HP,Desktop,32,1,0.09,2.76,3.12%,53.12%,9.22,38
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x250_INR2_HP,Tablet,5,0,0.01,2.91,0.00%,40.00%,2.00,6
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x250_Interstitial,Desktop,66,6,3.20,48.51,9.09%,100.00%,6.06,"15,514"
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x250_Interstitial,Smartphone,264,37,9.20,34.84,14.02%,94.14%,5.22,"23,144"
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x250_Interstitial,Tablet,9,3,0.30,33.61,33.33%,77.78%,9.60,"1,579"
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_300x250_MH_M_CP,Smartphone,15,0,0.10,6.53,0.00%,86.67%,4.00,21
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_320x50_AXT,Smartphone,"2,724",13,4.66,1.71,0.48%,90.26%,18.89,"3,865"
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_320x50_Footer,Desktop,8,0,0.01,1.13,0.00%,50.00%,14.50,12
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_320x50_Footer,Smartphone,"15,031",81,16.51,1.10,0.54%,76.67%,18.91,"22,246"
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_320x50_Footer,Tablet,3,0,0.00,0.88,0.00%,100.00%,14.00,9
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_320x100_AXT,Smartphone,92,1,0.14,1.48,1.09%,77.17%,17.54,97
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_320x100_MH_M_WP,Desktop,6,0,0.00,0.49,0.00%,66.67%,16.00,11
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_320x100_MH_M_WP,Smartphone,"10,925",16,5.08,0.46,0.15%,63.58%,17.60,"19,327"
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_320x100_MH_M_WP,Tablet,2,0,0.00,0.06,0.00%,100.00%,5.00,9
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_336x280_AXT,Desktop,140,2,0.38,2.73,1.43%,81.43%,11.32,146
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_336x280_AXT,Smartphone,2,0,0.00,1.56,0.00%,100.00%,0.00,3
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_336x280_AXT,Tablet,26,0,0.10,3.87,0.00%,80.77%,7.12,26
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_728x90_AXT,Desktop,"2,235",14,4.75,2.13,0.63%,92.36%,16.76,"2,537"
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_728x90_AXT,Smartphone,20,0,0.02,1.20,0.00%,90.00%,16.69,24
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_728x90_AXT,Tablet,88,0,0.32,3.63,0.00%,96.51%,12.12,146
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_728x90_Footer,Desktop,"9,691",43,14.47,1.49,0.44%,77.39%,12.99,"14,463"
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_728x90_Footer,Smartphone,2,0,0.00,1.43,0.00%,100.00%,20.00,2
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_728x90_Footer,Tablet,742,2,1.18,1.59,0.27%,76.06%,16.76,"1,480"
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_970x90_AXT,Desktop,3,0,0.01,3.62,0.00%,100.00%,4.94,3
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_970x250_AXT,Desktop,948,12,6.28,6.63,1.27%,87.63%,15.96,"1,087"
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_970x250_AXT,Tablet,25,2,0.09,3.79,8.00%,92.00%,18.50,27
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_970x250_EOA_CP,Desktop,3,0,0.01,3.84,0.00%,100.00%,3.00,4
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_970x250_EOA_WP,Desktop,222,0,0.48,2.14,0.00%,21.30%,11.47,406
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_970x250_EOA_WP,Tablet,11,0,0.04,3.99,0.00%,27.27%,0.00,28
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_970x250_OOP,Desktop,"4,617",75,11.11,2.41,1.62%,71.37%,15.82,"11,011"
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_970x250_OOP,Tablet,178,3,0.25,1.41,1.69%,56.80%,23.05,499
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_970x250_MH_CP,Desktop,8,0,0.05,5.92,0.00%,100.00%,2.50,13
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_970x250_MH_CP,Smartphone,1,0,0.00,2.86,0.00%,0.00%,0.00,1
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_970x250_MH_HP,Desktop,83,0,0.47,5.69,0.00%,73.49%,7.77,122
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_970x250_MH_HP,Tablet,10,0,0.05,4.82,0.00%,60.00%,53.00,13
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_970x250_MH_WP,Desktop,"7,351",34,18.68,2.54,0.46%,76.03%,11.24,"12,417"
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_970x250_MH_WP,Smartphone,2,0,0.00,2.10,0.00%,0.00%,0.00,2
7/13/23,Schoolofwordplay.com,ATD_SchoolofWordPlay » ATD_970x250_MH_WP,Tablet,653,2,1.16,1.78,0.31%,38.33%,10.44,"1,344"
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_160x600_AXT,Desktop,38,0,0.06,1.66,0.00%,81.58%,19.56,47
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_160x600_AXT,Smartphone,3,0,0.01,3.92,0.00%,100.00%,7.00,4
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_120x600_AXT,Smartphone,4,0,0.01,1.58,0.00%,100.00%,14.00,4
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x50_AXT,Smartphone,261,2,0.39,1.48,0.77%,78.93%,22.46,340
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_AXT,Desktop,857,16,2.85,3.33,1.87%,89.29%,16.90,967
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_AXT,Smartphone,63,0,0.31,4.93,0.00%,61.90%,24.09,70
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_AXT,Tablet,59,0,0.22,3.75,0.00%,91.53%,18.20,65
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_BMP_M_HP,Smartphone,516,2,1.40,2.72,0.39%,28.27%,6.56,715
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_BMP_M_HP,Tablet,0,0,0.00,0.00,0.00%,0.00%,0.00,3
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_M_EOA_CP,Smartphone,2,0,0.00,1.09,0.00%,50.00%,0.00,2
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_M_EOA_HP,Smartphone,90,1,0.22,2.44,1.11%,50.00%,3.86,93
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_M_INR4_WP,Smartphone,248,9,1.24,5.01,3.63%,45.97%,12.40,293
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_M_INR4_WP,Tablet,1,0,0.01,8.04,0.00%,0.00%,0.00,2
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_M_INR1_CP,Smartphone,7,0,0.02,3.43,0.00%,42.86%,22.00,8
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_M_INR1_HP,Desktop,1,0,0.00,1.98,0.00%,0.00%,0.00,1
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_M_INR1_HP,Smartphone,137,1,0.37,2.69,0.73%,30.66%,5.89,148
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_M_INR1_WP,Desktop,8,0,0.01,0.84,0.00%,0.00%,0.00,14
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_M_INR1_WP,Smartphone,"11,003",32,14.96,1.36,0.29%,22.92%,11.55,"21,936"
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_M_INR1_WP,Tablet,8,0,0.02,2.91,0.00%,62.50%,7.75,16
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_M_INR2_CP,Smartphone,4,0,0.02,3.92,0.00%,50.00%,0.00,4
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_M_INR2_WP,Desktop,1,0,0.00,1.36,0.00%,0.00%,0.00,3
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_M_INR2_WP,Smartphone,"6,911",8,8.24,1.19,0.12%,5.70%,7.32,"21,742"
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_M_INR2_WP,Tablet,9,0,0.02,1.87,0.00%,22.22%,3.00,16
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_M_OOP,Desktop,1,0,0.00,2.74,0.00%,100.00%,0.00,3
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_M_OOP,Smartphone,"10,804",211,20.02,1.85,1.95%,63.87%,18.26,"20,800"
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_M_OOP,Tablet,5,0,0.02,3.76,0.00%,40.00%,4.50,14
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_RHS_CP,Desktop,13,0,0.04,3.05,0.00%,100.00%,11.50,17
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_RHS_CP,Tablet,1,0,0.00,1.64,0.00%,100.00%,22.00,1
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_RHS_HP,Desktop,98,0,0.22,2.20,0.00%,20.00%,2.77,129
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_RHS_HP,Tablet,7,0,0.02,2.44,0.00%,14.29%,1.00,14
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_RHS_WP,Desktop,"7,330",6,7.82,1.07,0.08%,50.98%,14.42,"12,737"
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x600_RHS_WP,Tablet,407,0,0.58,1.43,0.00%,50.40%,18.14,748
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x250_AXT,Desktop,278,8,1.20,4.32,2.88%,86.91%,19.80,368
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x250_AXT,Smartphone,72,4,0.29,4.08,5.56%,83.33%,35.00,80
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x250_AXT,Tablet,6,0,0.02,2.88,0.00%,100.00%,18.50,8
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x250_INR3_WP,Desktop,269,5,0.62,2.31,1.86%,39.10%,7.17,526
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x250_INR3_WP,Tablet,15,0,0.06,3.72,0.00%,53.33%,3.33,52
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x250_INR1_CP,Desktop,10,0,0.03,2.81,0.00%,80.00%,0.00,17
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x250_INR1_CP,Tablet,2,0,0.00,2.34,0.00%,0.00%,0.00,2
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x250_INR1_HP,Desktop,88,1,0.25,2.82,1.14%,47.06%,6.83,129
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x250_INR1_HP,Tablet,7,0,0.02,3.57,0.00%,57.14%,8.46,15
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x250_INR1_WP,Desktop,"5,065",9,3.99,0.79,0.18%,9.07%,10.78,"13,444"
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x250_INR1_WP,Tablet,443,1,0.56,1.27,0.23%,29.90%,8.20,"1,514"
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x250_INR2_CP,Desktop,5,0,0.01,2.90,0.00%,40.00%,0.00,8
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x250_INR2_CP,Tablet,2,0,0.00,2.16,0.00%,0.00%,0.00,2
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x250_INR2_HP,Desktop,27,1,0.09,3.35,3.70%,44.44%,4.50,35
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x250_INR2_HP,Tablet,1,0,0.00,1.62,0.00%,0.00%,0.00,1
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x250_Interstitial,Desktop,85,6,4.46,52.44,7.06%,98.82%,9.02,"16,682"
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x250_Interstitial,Smartphone,240,25,9.44,39.33,10.42%,95.73%,5.93,"26,083"
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x250_Interstitial,Tablet,15,1,0.59,39.12,6.67%,80.00%,6.00,"1,765"
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_300x250_MH_M_CP,Smartphone,14,0,0.06,4.11,0.00%,71.43%,5.00,16
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_320x50_AXT,Smartphone,"2,983",17,5.35,1.79,0.57%,90.71%,19.80,"3,850"
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_320x50_AXT,Tablet,4,0,0.00,0.76,0.00%,100.00%,19.67,6
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_320x50_Footer,Desktop,10,0,0.01,1.03,0.00%,90.00%,4.60,17
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_320x50_Footer,Smartphone,"17,151",87,16.18,0.94,0.51%,75.92%,18.97,"25,199"
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_320x50_Footer,Tablet,12,0,0.02,1.37,0.00%,41.67%,6.00,27
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_320x100_AXT,Smartphone,60,0,0.15,2.57,0.00%,75.00%,17.54,68
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_320x100_MH_M_WP,Desktop,6,0,0.00,0.23,0.00%,66.67%,4.50,14
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_320x100_MH_M_WP,Smartphone,"9,907",11,5.83,0.59,0.11%,62.52%,14.75,"21,937"
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_320x100_MH_M_WP,Tablet,4,0,0.01,1.28,0.00%,0.00%,0.00,16
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_336x280_AXT,Desktop,101,4,0.33,3.26,3.96%,84.16%,20.64,110
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_336x280_AXT,Smartphone,18,0,0.05,2.91,0.00%,77.78%,11.25,18
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_336x280_AXT,Tablet,31,1,0.09,2.81,3.23%,87.10%,21.50,37
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_728x90_AXT,Desktop,"2,407",20,5.86,2.43,0.83%,93.47%,17.31,"2,684"
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_728x90_AXT,Smartphone,37,0,0.03,0.77,0.00%,91.89%,23.38,41
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_728x90_AXT,Tablet,139,0,0.48,3.44,0.00%,93.53%,20.53,191
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_728x90_Footer,Desktop,"10,313",41,15.29,1.48,0.40%,76.62%,14.35,"15,523"
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_728x90_Footer,Tablet,890,6,1.60,1.80,0.67%,78.73%,17.28,"1,654"
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_970x90_AXT,Desktop,2,0,0.01,3.02,0.00%,100.00%,14.00,2
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_970x250_AXT,Desktop,"1,022",25,7.38,7.22,2.45%,89.03%,14.77,"1,160"
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_970x250_AXT,Tablet,59,0,0.27,4.52,0.00%,93.22%,22.14,65
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_970x250_EOA_CP,Desktop,6,0,0.02,3.81,0.00%,83.33%,24.00,9
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_970x250_EOA_CP,Tablet,2,0,0.01,2.82,0.00%,50.00%,5.00,2
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_970x250_EOA_WP,Desktop,201,2,0.49,2.42,1.00%,24.10%,14.75,435
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_970x250_EOA_WP,Tablet,9,0,0.08,8.44,0.00%,66.67%,10.80,49
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_970x250_OOP,Desktop,"5,000",94,11.79,2.36,1.88%,70.25%,18.51,"11,856"
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_970x250_OOP,Tablet,230,4,0.42,1.82,1.74%,64.13%,27.21,629
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_970x250_MH_CP,Desktop,14,0,0.06,4.62,0.00%,76.92%,3.00,18
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_970x250_MH_CP,Tablet,1,0,0.00,2.79,0.00%,100.00%,22.00,1
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_970x250_MH_HP,Desktop,97,2,0.69,7.12,2.06%,68.42%,6.08,124
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_970x250_MH_HP,Tablet,7,0,0.03,4.61,0.00%,83.33%,7.07,14
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_970x250_MH_WP,Desktop,"7,977",31,19.38,2.43,0.39%,72.79%,11.46,"13,415"
7/13/23,Wordthirst.com,ATD_WordThirst » ATD_970x250_MH_WP,Tablet,779,2,1.46,1.87,0.26%,43.68%,15.35,"1,514"
7/13/23,lazycooking.com,ATD_LazyCooking » ATD_160x600_AXT,Desktop,"11,909",54,24.10,2.02,0.45%,97.01%,27.50,"14,176"
7/13/23,lazycooking.com,ATD_LazyCooking » ATD_160x600_AXT,Tablet,3,0,0.01,1.77,0.00%,66.67%,0.00,3
7/13/23,lazycooking.com,ATD_LazyCooking » ATD_160x600_LHS_CP,Desktop,35,0,0.09,2.60,0.00%,94.12%,13.13,135
7/13/23,lazycooking.com,ATD_LazyCooking » ATD_160x600_LHS_RP,Desktop,"3,593",2,9.58,2.66,0.06%,96.30%,19.86,"11,816"
7/13/23,lazycooking.com,ATD_LazyCooking » ATD_160x600_LHS_RP,Tablet,0,0,0.00,0.00,0.00%,0.00%,0.00,1
7/13/23,lazycooking.com,ATD_LazyCooking » ATD_160x600_LHS_TAG,Desktop,38,0,0.16,4.21,0.00%,84.21%,11.30,121
7/13/23,lazycooking.com,ATD_LazyCooking » ATD_160x600_SB_HP,Desktop,64,0,0.16,2.52,0.00%,77.78%,13.10,213
7/13/23,lazycooking.com,ATD_LazyCooking » ATD_160x600_RHS_CP,Desktop,65,0,0.15,2.35,0.00%,92.19%,19.03,136
7/13/23,lazycooking.com,ATD_LazyCooking » ATD_160x600_RHS_RP,Desktop,"6,578",7,15.77,2.40,0.11%,95.51%,20.79,"12,748"
7/13/23,lazycooking.com,ATD_LazyCooking » ATD_160x600_RHS_RP,Tablet,0,0,0.00,0.00,0.00%,0.00%,0.00,1
7/13/23,lazycooking.com,ATD_LazyCooking » ATD_160x600_RHS_TAG,Desktop,61,0,0.22,3.59,0.00%,86.89%,12.48,121
7/13/23,lazycooking.com,ATD_LazyCooking » ATD_120x600_AXT,Smartphone,0,0,0.00,0.00,0.00%,0.00%,0.00,1
7/13/23,lazycooking.com,ATD_LazyCooking » ATD_300x50_AXT,Desktop,1,0,0.00,0.87,0.00%,100.00%,0.00,1
7/13/23,lazycooking.com,ATD_LazyCooking » ATD_300x50_AXT,Smartphone,"1,019",5,0.75,0.73,0.49%,62.22%,26.24,"1,428"
7/13/23,lazycooking.com,ATD_LazyCooking » ATD_300x50_AXT,Tablet,45,0,0.04,0.84,0.00%,57.78%,22.17,58
7/13/23,lazycooking.com,ATD_LazyCooking » ATD_300x600_AXT,Smartphone,537,12,2.10,3.91,2.23%,55.60%,28.61,590
7/13/23,lazycooking.com,ATD_LazyCooking » ATD_300x600_AXT,Tablet,57,1,0.16,2.85,1.75%,64.29%,28.90,88
7/13/23,lazycooking.com,ATD_LazyCooking » ATD_300x250_AXT,Desktop,"2,478",15,4.70,1.89,0.61%,77.98%,23.06,"2,908"
7/13/23,lazycooking.com,ATD_LazyCooking » ATD_300x250_AXT,Smartphone,104,0,0.20,1.92,0.00%,68.27%,26.74,115
7/13/23,lazycooking.com,ATD_LazyCooking » ATD_300x250_AXT,Tablet,1,0,0.00,2.31,0.00%,100.00%,0.00,1
7/13/23,lazycooking.com,ATD_LazyCooking » ATD_300x250_INR2_HP,Desktop,88,0,0.19,2.22,0.00%,68.60%,13.08,97
7/13/23,lazycooking.com,ATD_LazyCooking » ATD_300x250_INR2_RP,Desktop,"9,440",43,24.13,2.56,0.46%,76.00%,13.68,"10,047"
