,Date,Inventory Type,Site Name,Slot Name,Slot Size,Impressions,Earnings
8555,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_TAG",320x100,0,0.0
8559,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_EOA_CP",160x600,0,0.0
8561,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_970x250_EOA_TAG",970x90,0,0.0
8566,20230430,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR1_CP",320x100,0,0.0
8582,20230430,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_320x50_FWA_RHS_HP",320x50,0,0.0
8642,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_EOA_RP",300x250,11,0.06
8643,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_INR2_RP",300x250,398,1.4
8644,20230430,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_300x250_INR1_AP_M",300x250,171,0.44
8645,20230430,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_300x600_ATD_AVSIM_FC_M",300x250,534,0.77
8646,20230430,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_ATF_300x250,300x250,5,0.02
8647,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_RP",320x100,1,0.04
8648,20230430,Web,becauseofthemwecan.com,22789242389/ATD_becauseofthemwecan.com/ATD_320x50_Header,320x50,0,0.0
8649,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_728x90_Footer",728x90,1398,5.88
8650,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_BMP_RP",300x250,87,0.59
8651,20230430,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_300x600_RHS",300x600,490,2.2
8652,20230430,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_320x50_FWA_RHS",300x50,101,0.18
8669,20230430,Web,bhaskar.com,28928716/ATD_Bhaskar/ATD_300x250_Mobile,300x250,0,0.0
8671,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_BTM_JP",160x600,0,0.0
8672,20230430,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_ATF_300x250,250x250,224,0.01
8685,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR1_HP",160x600,0,0.0
8692,20230430,Web,mapsofworld.com,1152375/300-TAN,300x250,2,0.0
8694,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x250_INR1_HP",336x280,0,0.0
8709,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_CP",160x600,0,0.0
8723,20230430,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_300x100_AXT",300x100,0,0.0
8761,20230430,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_300x250_Top_AP",336x280,67,0.14
8762,20230430,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_160x600_RHS_STICKY_D",160x600,1203,1.52
8763,20230430,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_728x90_INR1_D",728x90,529,0.44
8764,20230430,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_BTF3_300x250,300x250,70,0.01
8765,20230430,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR1_WP",120x600,1,0.0
8766,20230430,Web,becauseofthemwecan.com,22789242389/ATD_becauseofthemwecan.com/ATD_300x250_INR,300x250,0,0.0
8783,20230430,Web,glamourfame.com,"21804848220,21814143669/ATD_Glamourfame/ATD_300x250_Top",336x280,18,0.03
8797,20230430,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S2_P4,160x600,34,0.0
8798,20230430,Web,becauseofthemwecan.com,22789242389/ATD_becauseofthemwecan.com/ATD_300x250_EOA,300x250,0,0.0
8799,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_970x250_EOA_RP",970x90,1,0.01
8802,20230430,Web,heartlandcooking.com,175265624/ATD_Heartlandcooking/ATD_970x250_MH_HP,970x250,0,0.0
8806,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR6_CP",728x90,0,0.0
8807,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_970x250_EOA_CP",970x250,0,0.0
8808,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_160x600_AXT",160x600,6,0.01
8810,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_970x250_MH_CP",728x90,0,0.0
8812,20230430,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_BMP_M_HP",300x50,0,0.0
8819,20230430,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_RHS_CP",300x600,0,0.0
8824,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR3_TAG",300x50,0,0.0
8829,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_970x250_EOA_TAG",300x250,0,0.0
8846,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR6_CP",1x1,0,0.0
8856,20230430,Web,thenewsminute.com,21804848220/site/300x250,300x250,0,0.0
8938,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_320x100_M_MH_RP",320x50,1315,3.31
8939,20230430,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S4_P4,300x600,117,0.01
8940,20230430,Web,mapsofworld.com,1152375/ATD_MOW/ATD_728x90_AXT,728x90,484,0.86
8941,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_970x250_INR3_RP",300x250,39,0.26
8942,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_320x50_M_Footer",320x50,1419,4.8
8943,20230430,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_ATF_300x250,336x280,249,0.01
8944,20230430,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S3_P5,300x250,210,0.03
8945,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_BMP_RP",300x600,912,7.55
8946,20230430,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_AL_MID_300x250,250x250,1510,0.1
8950,20230430,Web,glamourpath.com,"21804848220,22445109981/ATD_Glamourpath/ATD_300x250_INR_AP_M",336x280,22,0.11
8951,20230430,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_300x600_LHS-SIDE",300x600,75,0.25
8952,20230430,Web,mapsofworld.com,1152375/ATD_MOW/ATD_320x50_Intentt,320x50,75,0.14
8953,20230430,Web,thenewsminute.com,28110228/ATD_newsm/ATD_320x50_GENERAL,320x50,156,0.02
8966,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR4_JP",320x50,0,0.0
8973,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_INR2_HP",1x1,0,0.0
8975,20230430,Web,becauseofthemwecan.com,22789242389/ATD_becauseofthemwecan.com/ATD_970x90_TOP,970x90,0,0.0
8978,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR3_CP",300x250,0,0.0
8980,20230430,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_970x250_EOA_CP",970x90,0,0.0
8981,20230430,Web,mapsofindia.com,/5535731/MOI-TF-skyscrapper-1,160x600,0,0.0
8982,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_970x250_MH_CP",728x90,0,0.0
8998,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR3_TAG",160x600,0,0.0
8999,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_HP",320x100,0,0.0
9003,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR2_CP",300x250,0,0.0
9070,20230430,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_BTF5_300x250,250x250,1,0.0
9071,20230430,Web,deccanherald.com,1013527/ATD_dch/ATD_320x50_FTR_new,320x50,2830,1.6800000000000002
9072,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_JP",336x280,0,0.0
9084,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_970x250_EOA_TAG",336x280,0,0.0
9085,20230430,Web,mapsofworld.com,1152375/ATD_MOW/ATD_120x600_AXT,120x600,16,0.0
9087,20230430,Web,becauseofthemwecan.com,22789242389/ATD_becauseofthemwecan.com/ATD_728x90_INR,300x250,0,0.0
9093,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_970x250_MH_HP",728x90,2,0.01
9094,20230430,Web,mapsofworld.com,1152375/MOW-300-Admeld-1,300x250,1,0.0
9095,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_INR1_WP",300x100,0,0.0
9101,20230430,Web,mapsofworld.com,1152375/MOW-160-Admeld-1,160x600,6,0.0
9102,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_HP",160x600,0,0.0
9110,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_TAG",300x50,0,0.0
9114,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR2_TAG",300x100,0,0.0
9115,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR3_TAG",320x50,0,0.0
9128,20230430,Web,playerswiki.com,/103512698/22868887444,675x90,0,0.0
9143,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR1_CP",970x250,0,0.0
9149,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_CP",336x280,0,0.0
9155,20230430,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_EOA_CP",320x100,0,0.0
9170,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_970x250_EOA_CP",970x250,0,0.0
9178,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR1_RP",300x600,0,0.0
9216,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_970x90_BMP_RP",728x90,1051,3.37
9217,20230430,Web,thenewsminute.com,28110228/ATD_newsm/ATD_320x50_M_AP_Footer,320x50,955,0.1
9218,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x50_AXT",300x50,91,0.16
9219,20230430,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR2_WP",336x280,9,0.01
9220,20230430,Web,casebriefs.com,135807292/ATD_Casebriefs/ATD_728x90_Intentt,728x90,0,0.0
9221,20230430,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S2_P5,300x250,187,0.03
9229,20230430,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_970x250_TOP_AP",970x250,94,0.19
9237,20230430,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_970x250_EOA_WP",300x250,0,0.0
9238,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_EOA_HP",1x1,0,0.0
9240,20230430,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_160x600_Gutter",120x600,4,0.0
9253,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR2_TAG",1x1,0,0.0
9255,20230430,Web,mapsofworld.com,1152375/ATD_MOW/ATD_160x600_LHS_Sticky_ANS,300x250,0,0.0
9258,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_CP",320x50,0,0.0
9266,20230430,Web,playerswiki.com,/103512698/22868978639,728x90,0,0.0
9290,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x600_RHS_JP",300x600,0,0.0
9292,20230430,Web,www-avsim-com.translate.goog,unknown,other,0,0.0
9303,20230430,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_ATD_300x250_VM_MAD2,300x250,0,0.0
9312,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_INR2_CP",300x250,0,0.0
9313,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_BTM_HP",300x600,0,0.0
9340,20230430,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_MID_300x250,200x200,4498,0.91
9341,20230430,Web,mapsofworld.com,1152375/ATD_MOW/ATD_300x250_AXT,300x250,139,0.19
9342,20230430,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_300x600_AXT",300x600,791,3.06
9343,20230430,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S3_P3,300x600,109,0.02
9344,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR3_RP",1x1,0,0.0
9354,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR6_JP",300x100,0,0.0
9358,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR4_HP",970x90,0,0.0
9366,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_HP",120x600,0,0.0
9367,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_970x250_MH_HP",970x90,0,0.0
9380,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR3_HP",1x1,0,0.0
9384,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_CP",160x600,0,0.0
9387,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_970x250_EOA_TAG",970x90,0,0.0
9428,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_BMP_RP",300x600,564,4.84
9429,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_RP",120x600,0,0.0
9431,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR2_RP",1x1,0,0.0
9438,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR3_TAG",160x600,0,0.0
9439,20230430,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_300x100_AXT",300x100,99,0.02
9440,20230430,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR5_HP_M",300x250,19,0.02
9441,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR1_HP",300x250,1,0.01
9443,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR3_TAG",120x600,0,0.0
9444,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_INR2_RP",320x100,0,0.0
9445,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_EOA_HP",336x280,0,0.0
9460,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_TAG",300x50,0,0.0
9468,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_TAG",300x100,0,0.0
9485,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR3_TAG",320x100,0,0.0
9488,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_160x600_LHS_TAG",160x600,0,0.0
9492,20230430,Web,aims.edu,unknown,other,0,0.0
9517,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_INR4_JP",970x90,0,0.0
9541,20230430,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_GENERAL,300x250,5876,3.58
9542,20230430,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_970x250_MH_WP",970x250,122,0.64
9543,20230430,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_BTF5_300x250,336x280,0,0.0
9554,20230430,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_INR1_HP",300x100,0,0.0
9555,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR5_JP",300x600,4,0.04
9556,20230430,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_BTF4_300x250,200x200,0,0.0
9562,20230430,Web,mapsofworld.com,1152375/Chinese.mow-160,160x600,7,0.01
9563,20230430,AMP,divyabhaskar.co.in,/28928716/Divyabhaskar/AMP/M.DIVB_AMP_AL_BTF5_300x250,200x200,47,0.0
9564,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_728x90_AXT",728x90,70,0.24
9570,20230430,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x600_M_EOA_HP",160x600,0,0.0
9581,20230430,Web,mybaseguide.com,9345627/ATD_Mybaseguide/ATD_970x250_ATD_D_LB_Homepage,970x250,0,0.0
9586,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_HP",300x100,0,0.0
9605,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_BMP",1x1,0,0.0
9606,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR2_HP",120x600,0,0.0
9616,20230430,AMP,prajavani.net,/1013527/PV_AMP_Display_MR_HDR,300x250,2,0.0
9623,20230430,Web,wallpaperaccess.com,"21804848220,22440675056/ATD_Wallpaperaccess/ATD_728x90_AXT",728x90,36,0.01
9625,20230430,Web,playerswiki.com,"21804848220,21667394145/ATD_Playerswiki/ATD_970x90_AXT",970x90,1,0.0
9627,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_HP",300x50,0,0.0
9634,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_CP",300x50,0,0.0
9637,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_EOA_CP",336x280,0,0.0
9642,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_MH_CP",300x250,3,0.05
9643,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_EOA_CP",970x90,0,0.0
9646,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR2_CP",728x90,0,0.0
9653,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_CP",336x280,0,0.0
9658,20230430,Web,mapsofworld.com,1152375/MOW-300,300x250,0,0.0
9662,20230430,Web,playerswiki.com,/103512698/22868978639,630x90,0,0.0
9665,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_EOA_CP",120x600,0,0.0
9667,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x600_M_INR2_CP",320x50,0,0.0
9696,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_TAG",1x1,0,0.0
9714,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_INR1_COMBO_RP",300x250,0,0.0
9744,20230430,Web,deccanherald.com,1013527/ATD_dch/ATD_300x250_S4_P5,300x250,111,0.02
9745,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_BMP_RP",320x50,100,0.52
9746,20230430,AMP,bhaskar.com,/28928716/Bhaskar/AMP/M.DAB_AMP_BTF1_300x250,250x250,5186,0.6900000000000001
9747,20230430,Web,avsim.com,"21804848220,22589072596/ATD_avsim/ATD_320x50_AXT",320x50,7677,5.34
9748,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_INR2_RP",336x280,95,0.51
9757,20230430,Web,marriedceleb.com,175265624/ATD_Marriedceleb/300x600_S2S_Intentt,300x600,0,0.0
9759,20230430,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_GENERAL,300x250,262,0.07
9770,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_MH_HP",300x250,1,0.01
9781,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_HP",300x250,0,0.0
9782,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_HP",300x50,0,0.0
9783,20230430,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x250_INR2_HP",300x250,3,0.0
9784,20230430,Web,marriedceleb.com,"21804848220,21882441394/ATD_marriedceleb/ATD_300x250_Inread_HP_M",300x250,0,0.0
9790,20230430,Web,playerswiki.com,/103512698/22868887444,320x50,0,0.0
9795,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_EOA_TAG",1x1,0,0.0
9824,20230430,Web,mapsofworld.com,1152375/MOW-300-1st-content-box-usa,300x250,0,0.0
9835,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_300x250_M_INR2_CP",300x50,0,0.0
9839,20230430,Web,cookingprofessionally.com,"21804848220,22690441817/ATD_CookingProfessional/ATD_300x250_M_EOA_CP",300x50,0,0.0
9844,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_INR1_HP",1x1,0,0.0
9885,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_300x250_M_EOA_JP",300x600,0,0.0
9886,20230430,Web,marriedceleb.com,175265624/ATD_Marriedceleb/970x250_S2S_Intentt,300x250,0,0.0
9887,20230430,Web,bhaskar.com,28928716/ATD_Bhaskar/ATD_970x250_GENERAL,728x90,0,0.0
9891,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_970x250_EOA_WP",728x90,0,0.0
9893,20230430,Web,mapsofindia.com,/5535731/hindi-My-India-300*250-right-middle,300x250,0,0.0
9894,20230430,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR3_SP_M",336x280,63,0.04
9895,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR3_RP",320x100,1,0.0
9903,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_300x250_M_INR2_CP",1x1,0,0.0
9904,20230430,Web,casebriefs.com,135807292/BottomBanner,728x90,0,0.0
9911,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR3_TAG",160x600,0,0.0
9913,20230430,Web,commandcooking.com,"21804848220,22690441817/ATD_CommandCooking/ATD_970x250_EOA_CP",336x280,0,0.0
9917,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR2_HP",1x1,0,0.0
9933,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_970x250_EOA_CP",728x90,1,0.01
9939,20230430,Web,mapsofindia.com,/5535731/ATD_MOI/ATD_300x600_GENERAL,120x600,0,0.0
9958,20230430,Web,prajavani.net,1013527/ATD_Prajavani/ATD_300x250_GENERAL,300x250,0,0.0
9962,20230430,Web,thenewsminute.com,28110228/ATD_newsm/ATD_300x250_VM_TH,300x250,0,0.0
9971,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_BMP",336x280,0,0.0
10004,20230430,AMP,mapsofworld.com,/1152375/ATD_MOW_AMP/ATD_320x50_AMP_TOP,320x50,868,1.04
10005,20230430,AMP,thehindu.com,/22390678/HIndu_AMP_Top,336x280,0,0.0
10006,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR2_RP",300x250,147,0.97
10007,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_970x250_EOA_RP",970x90,0,0.0
10020,20230430,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR2_HP_M",300x250,37,0.02
10021,20230430,Web,thenewsminute.com,28110228/ATD_newsm/ATD_160x600_D_AP_LHS,160x600,467,0.19
10022,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_EOA_JP",1x1,0,0.0
10024,20230430,Web,glamourpath.com,"21804848220,22445109981/ATD_Glamourpath/ATD_160x600_LHS",160x600,8,0.03
10035,20230430,Web,kookmutsjes.com,"21804848220,21908065997/ATD_Kook/ATD_300x250_INR3_HP_D",300x250,1,0.0
10037,20230430,Web,playerswiki.com,/103512698/22868978639,300x100,0,0.0
10041,20230430,Web,playerswiki.com,/103512698/22868978639,675x90,0,0.0
10042,20230430,Web,becauseofthemwecan.com,21802158801/ATD_becauseofthemwecan.com/ATD_300x600_Interscroller,300x600,1,0.0
10044,20230430,Web,heartlandcooking.com,"21804848220,22690441817/ATD_Heartlandcooking/ATD_300x250_M_INR2_TAG",1x1,0,0.0
10047,20230430,Web,funnyeditor.com,"21804848220,22690441817/ATD_FunnyEditor/ATD_970x250_INR3_CP",336x280,0,0.0
10050,20230430,Web,easiereats.com,"21804848220,22690441817/ATD_EE/ATD_970x250_MH_TAG",970x90,0,0.0
10067,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_300x250_INR2_CP",300x250,0,0.0
10080,20230430,Web,playerswiki.com,/103512698/22868978639,250x250,0,0.0
10093,20230430,Web,wordthirst.com,"21804848220,22690441817/ATD_WordThirst/ATD_970x250_EOA_CP",300x250,0,0.0
10147,20230430,Web,schoolofwordplay.com,"21804848220,22690441817/ATD_SchoolofWordPlay/ATD_300x250_INR1_WP",336x280,92,0.09
