Date,Inventory Type,Site Name,Slot Name,Slot Size,Impressions,Earnings
2023-02-08,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_LB_AP_M,300x250,307,0.12
2023-02-06,Web,nowtoronto.com,68572626/mp_leaderboard_bottom,970x250,215,0.09
2023-02-11,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_320x50_AXT,320x50,190,0.23
2023-02-10,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_160x600_AXT,160x600,7,0.02
2023-02-09,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_EOA_AP,970x250,14,0.03
2023-02-07,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_LB_HP,728x90,28,0.02
2023-02-07,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_EOA_AP,970x250,38,0.11
2023-02-09,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_LB_SP,728x90,14,0.01
2023-02-05,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR2_HP_M,300x250,20,0.01
2023-02-05,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_AXT,300x250,8,0.00
2023-02-06,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR2_HP,300x250,5,0.01
2023-02-10,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR2_HP,728x90,5,0.01
2023-02-05,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_LB_HP_M,300x250,4,0.00
2023-02-06,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR4_HP_M,336x280,2,0.00
2023-02-10,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_EOA_AP,728x90,12,0.01
2023-02-09,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_INR2_AP,970x250,12,0.01
2023-02-08,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_160x600_AXT,160x600,8,0.01
2023-02-10,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR2_HP_M,300x250,9,0.02
2023-02-09,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_AXT,300x250,5,0.00
2023-02-08,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_160x600_LHS_HP,160x600,25,0.02
2023-02-07,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR1_HP_M,336x280,2,0.00
2023-02-06,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_160x600_RHS_HP,120x600,1,0.00
2023-02-11,Web,nowtoronto.com,68572626/mp_leaderboard_bottom,300x50,4,0.00
2023-02-05,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_GENERAL,970x250,5,0.00
2023-02-07,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_LB_HP_M,336x280,1,0.00
2023-02-05,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_970x250_EOA_SP,728x90,1,0.00
2023-02-11,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_160x600_AXT,160x600,1,0.00
2023-02-11,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR2_HP,728x90,3,0.00
2023-02-08,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR4_HP_M,336x280,1,0.00
2023-02-07,Web,nowtoronto.com,68572626/mp_leaderboard_bottom,970x250,248,0.10
2023-02-07,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_320x50_AXT,320x50,401,0.11
2023-02-11,Web,nowtoronto.com,68572626/mp_leaderboard_bottom,970x250,42,0.04
2023-02-07,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_INR1_HP_M,300x250,12,0.01
2023-02-06,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_320x50_AXT,320x50,560,0.14
2023-02-06,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_300x250_LB_AP_M,300x250,519,0.26
2023-02-05,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_320x50_Footer_M,320x50,707,0.94
2023-02-10,Web,nowtoronto.com,68572626/ATD_Nowtoronto.com/ATD_160x600_RHS_AP,160x600,81,0.11
