"Day","Line Item Id","Publisher Account Id","Advertiser Account Id","Publisher Account Name","Advertiser Account Name","Line Item Name","Line Item Type","Connatix Demand Revenue","Publisher Total Revenue ($)","Publisher Demand Revenue"
"19-DEC-2023","08d83b0b-7e08-4bfb-840f-51ac52b78c92","e7e48e30-140f-40ba-8646-4ecd024b277a","f67db0ec-790f-4be7-b9c5-5865ff0522d5","Automatad AdServing","Amobee","Default Connatix Exchange Line Item (All Demand & No Lecap)","Connatix Exchange",0.10,0.10,0.00
"19-DEC-2023","13f2fe5b-215b-487b-98f7-b47594903d24","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","Media.net - Line item","Prebid.js",0.00,2.33,2.33
"19-DEC-2023","1cae8441-6349-478e-a6d5-f4d9b106b9a7","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","Sharethrough - Line item","Prebid.js",0.00,0.92,0.92
"19-DEC-2023","2d0e6476-1fb3-4e2b-84f6-1bef13e9dee7","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","Xandr - CC - Line Item","Prebid.js",0.00,0.76,0.76
"19-DEC-2023","2f5615ce-cf72-4816-a930-af8a75b6af92","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","OpenX - Stilt - Line Item","Prebid.js",0.00,1.15,1.15
"19-DEC-2023","2ffd86e6-18f9-44cc-a62a-f757ba0810e2","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","OpenX - CC - Line Item","Prebid.js",0.00,5.07,5.07
"19-DEC-2023","46978c48-c1f3-441a-8e34-312884e01acf","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","Default_CommandCooking_Mobile_Atd_AdX_video","Third Party",0.00,24.17,24.17
"19-DEC-2023","6ae35362-dd2c-49b8-9995-441f7ae7958b","e7e48e30-140f-40ba-8646-4ecd024b277a","e7e48e30-140f-40ba-8646-4ecd024b277a","Automatad AdServing","Automatad AdServing","Media.net - S2S - Line Item","SSB",0.00,22.46,22.46
"19-DEC-2023","7001b72c-8d71-4c10-b079-4700d4e41254","e7e48e30-140f-40ba-8646-4ecd024b277a","1626e1a3-9252-458b-ba63-31f547d4c01b","Automatad AdServing","Media.Net","Default Connatix Exchange Line Item (No AdX)","Connatix Exchange",0.74,0.74,0.00
"19-DEC-2023","7001b72c-8d71-4c10-b079-4700d4e41254","e7e48e30-140f-40ba-8646-4ecd024b277a","28b62037-651a-4add-843c-a3b64d00cba1","Automatad AdServing","Basis Technologies","Default Connatix Exchange Line Item (No AdX)","Connatix Exchange",0.06,0.06,0.00
"19-DEC-2023","7001b72c-8d71-4c10-b079-4700d4e41254","e7e48e30-140f-40ba-8646-4ecd024b277a","2e8d5d91-b6d1-4a60-b4ac-ca086b83edbc","Automatad AdServing","OpenX CS","Default Connatix Exchange Line Item (No AdX)","Connatix Exchange",0.23,0.23,0.00
